source,date,count
RETLCORR,11/07/22,78
RETLCORR,12/07/22,143
RETLCORR,13/07/22,95
RETLCORR,16/07/22,97
RETLCORR,18/07/22,78
RETLCORR,19/07/22,64
RETLCORR,21/07/22,88
RETLCORR,22/07/22,181
RETLCORR,23/07/22,107
RETLCORR,24/07/22,381
RETLCORR,25/07/22,5
RETLCORR,26/07/22,136
RETLCORR,27/07/22,98
RETLCORR,28/07/22,83
RETLCORR,29/07/22,104
RETLCORR,30/07/22,96
RETLCORR,31/07/22,91
RETLCORR,01/08/22,91
RETLCORR,02/08/22,58
RETLCORR,03/08/22,97
RETLCORR,04/08/22,85
RETLCORR,05/08/22,92
RETLCORR,06/08/22,88
RETLCORR,07/08/22,92
RETLCORR,08/08/22,71
RETLCORR,09/08/22,53
RETLCORR,11/08/22,85
RETLCORR,12/08/22,97
RETLCORR,13/08/22,99
RETLCORR,14/08/22,88
RETLCORR,15/08/22,81
RETLCORR,17/08/22,228
RETLCORR,18/08/22,85
RETLCORR,19/08/22,93
RETLCORR,20/08/22,89
RETLCORR,21/08/22,85
RETLCORR,22/08/22,72
RETLCORR,23/08/22,57
RETLCORR,24/08/22,90
RETLCORR,26/08/22,176
RETLCORR,28/08/22,88
RETLCORR,29/08/22,80
RETLCORR,30/08/22,155
RETLCORR,31/08/22,93
RETLCORR,01/09/22,93
RETLCORR,02/09/22,91
RETLCORR,03/09/22,91
RETLCORR,04/09/22,83
RETLCORR,05/09/22,50
RETLCORR,06/09/22,53
RETLCORR,07/09/22,79
RETLCORR,08/09/22,102
RETLCORR,09/09/22,92
RETLCORR,10/09/22,100
RETLCORR,11/09/22,87
RETLCORR,12/09/22,78
RETLCORR,13/09/22,67
RETLCORR,14/09/22,99
RETLCORR,15/09/22,88
RETLCORR,16/09/22,96
RETLCORR,17/09/22,102
RETLCORR,18/09/22,83
RETLCORR,19/09/22,66
RETLCORR,21/09/22,97
RETLCORR,23/09/22,240
RETLCORR,24/09/22,65
RETLCORR,25/09/22,49
RETLCORR,26/09/22,48
RETLCORR,27/09/22,49
RETLCORR,28/09/22,101
RETLCORR,29/09/22,144
RETLCORR,30/09/22,107
RETLCORR,01/10/22,92
RETLCORR,02/10/22,88
RETLCORR,03/10/22,2
RETLCORR,04/10/22,53
RETLCORR,05/10/22,88
RETLCORR,06/10/22,155
RETLCORR,07/10/22,91
RETLCORR,10/10/22,90
RETLCORR,11/10/22,243
RETLCORR,12/10/22,90
RETLCORR,13/10/22,82
RETLCORR,14/10/22,96
RETLCORR,15/10/22,95
RETLCORR,16/10/22,83
RETLCORR,17/10/22,74
RETLCORR,18/10/22,58
RETLCORR,20/10/22,181
RETLCORR,21/10/22,93
RETLCORR,22/10/22,88
RETLCORR,23/10/22,83
RETLCORR,24/10/22,78
RETLCORR,25/10/22,53
RETLCORR,26/10/22,92
RETLCORR,27/10/22,84
RETLCORR,29/10/22,100
RETLCORR,30/10/22,83
RETLCORR,31/10/22,138
RETLCORR,01/11/22,64
RETLCORR,02/11/22,69
RETLCORR,03/11/22,58
RETLCORR,04/11/22,64
RETLCORR,06/11/22,2
RETLCORR,07/11/22,5
RETLCORR,08/11/22,268
RETLCORR,09/11/22,96
RETLCORR,10/11/22,195
RETLCORR,11/11/22,102
RETLCORR,12/11/22,97
RETLCORR,13/11/22,95
RETLCORR,14/11/22,78
RETLCORR,15/11/22,64
RETLCORR,16/11/22,93
RETLCORR,17/11/22,98
RETLCORR,18/11/22,90
RETLCORR,20/11/22,89
RETLCORR,21/11/22,97
RETLCORR,22/11/22,76
RETLCORR,23/11/22,180
RETLCORR,25/11/22,59
RETLCORR,26/11/22,92
RETLCORR,27/11/22,79
RETLCORR,28/11/22,191
RETLCORR,29/11/22,41
RETLCORR,30/11/22,86
RETLCORR,01/12/22,2
RETLCORR,03/12/22,109
RETLCORR,04/12/22,83
RETLCORR,05/12/22,48
RETLCORR,06/12/22,81
RETLCORR,07/12/22,198
RETLCORR,08/12/22,141
RETLCORR,10/12/22,126
RETLCORR,11/12/22,98
RETLCORR,12/12/22,83
RETLCORR,14/12/22,99
RETLCORR,15/12/22,205
RETLCORR,16/12/22,85
RETLCORR,17/12/22,96
RETLCORR,18/12/22,64
RETLCORR,19/12/22,76
RETLCORR,20/12/22,78
RETLCORR,21/12/22,156
RETLCORR,22/12/22,89
RETLCORR,23/12/22,86
RETLCORR,24/12/22,94
RETLCORR,25/12/22,89
RETLCORR,26/12/22,67
RETLCORR,27/12/22,78
RETLCORR,28/12/22,93
RETLCORR,29/12/22,63
RETLCORR,30/12/22,91
RETLCORR,31/12/22,95
RETLCORR,01/01/23,92
RETLCORR,02/01/23,53
RETLCORR,03/01/23,72
RETLCORR,04/01/23,87
RETLCORR,05/01/23,72
RETLCORR,06/01/23,90
RETLCORR,07/01/23,102
RETLCORR,08/01/23,87
RETLCORR,10/01/23,64
RETLCORR,11/01/23,101
RETLCORR,12/01/23,92
RETLCORR,13/01/23,97
RETLCORR,15/01/23,93
RETLCORR,16/01/23,178
RETLCORR,17/01/23,163
RETLCORR,18/01/23,95
RETLCORR,19/01/23,46
RETLCORR,20/01/23,113
RETLCORR,21/01/23,94
RETLCORR,22/01/23,90
RETLCORR,23/01/23,86
RETLCORR,24/01/23,66
RETLCORR,25/01/23,97
RETLCORR,26/01/23,93
RETLCORR,27/01/23,100
RETLCORR,28/01/23,93
RETLCORR,29/01/23,86
RETLCORR,30/01/23,83
RETLCORR,31/01/23,67
RETLCORR,01/02/23,98
RETLCORR,02/02/23,14242
RETLCORR,03/02/23,19618
RETLCORR,04/02/23,20692
RETLCORR,05/02/23,17770
RETLCORR,06/02/23,18561
RETLCORR,07/02/23,5717
RETLCORR,08/02/23,23593
RETLCORR,09/02/23,22630
RETLCORR,10/02/23,68787
RETLCORR,11/02/23,23293
RETLCORR,12/02/23,23488
RETLCORR,13/02/23,15437
RETLCORR,14/02/23,7448
RETLCORR,15/02/23,28471
RETLCORR,16/02/23,20560
RETLCORR,17/02/23,19878
RETLCORR,18/02/23,20042
RETLCORR,19/02/23,19224
RETLCORR,20/02/23,16510
RETLCORR,21/02/23,5767
RETLCORR,22/02/23,14780
RETLCORR,23/02/23,20040
RETLCORR,24/02/23,28750
RETLCORR,25/02/23,31926
RETLCORR,26/02/23,26431
RETLCORR,27/02/23,17191
RETLCORR,28/02/23,6292
RETLCORR,01/03/23,23772
RETLCORR,02/03/23,18314
RETLCORR,03/03/23,25946
RETLCORR,05/03/23,43465
RETLCORR,06/03/23,16159
RETLCORR,07/03/23,8078
RETLCORR,08/03/23,16357
RETLCORR,09/03/23,18542
RETLCORR,10/03/23,22044
RETLCORR,11/03/23,5695
RETLCORR,12/03/23,7646
RETLCORR,13/03/23,4582
RETLCORR,14/03/23,25165
RETLCORR,15/03/23,42410
RETLCORR,16/03/23,22274
RETLCORR,17/03/23,25239
RETLCORR,18/03/23,20720
RETLCORR,19/03/23,23082
RETLCORR,20/03/23,16253
RETLCORR,21/03/23,5136
RETLCORR,22/03/23,15540
RETLCORR,23/03/23,18097
RETLCORR,24/03/23,19561
RETLCORR,25/03/23,25118
RETLCORR,26/03/23,19139
RETLCORR,27/03/23,16139
RETLCORR,28/03/23,4650
RETLCORR,29/03/23,15575
RETLCORR,30/03/23,16249
RETLCORR,31/03/23,21512
RETLCORR,01/04/23,22154
RETLCORR,02/04/23,18083
RETLCORR,03/04/23,16296
RETLCORR,04/04/23,6319
RETLCORR,05/04/23,17050
RETLCORR,06/04/23,18437
RETLCORR,07/04/23,18360
RETLCORR,08/04/23,26727
RETLCORR,09/04/23,23840
RETLCORR,10/04/23,21895
RETLCORR,11/04/23,5252
RETLCORR,12/04/23,18249
RETLCORR,13/04/23,19875
RETLCORR,14/04/23,19490
RETLCORR,15/04/23,21087
RETLCORR,16/04/23,24196
RETLCORR,17/04/23,21271
RETLCORR,18/04/23,9078
RETLCORR,19/04/23,17800
RETLCORR,20/04/23,16361
RETLCORR,21/04/23,20234
RETLCORR,22/04/23,26256
RETLCORR,23/04/23,18577
RETLCORR,24/04/23,17147
RETLCORR,25/04/23,5715
RETLCORR,26/04/23,19082
RETLCORR,27/04/23,20690
RETLCORR,28/04/23,20541
RETLCORR,29/04/23,28406
RETLCORR,30/04/23,24082
RETLCORR,01/05/23,20487
RETLCORR,02/05/23,5903
RETLCORR,03/05/23,18275
RETLCORR,04/05/23,19111
RETLCORR,05/05/23,18088
RETLCORR,06/05/23,22660
RETLCORR,07/05/23,19396
RETLCORR,08/05/23,17217
RETLCORR,09/05/23,6072
RETLCORR,10/05/23,18286
RETLCORR,11/05/23,17501
RETLCORR,12/05/23,22089
RETLCORR,13/05/23,23807
RETLCORR,14/05/23,17959
RETLCORR,15/05/23,20561
RETLCORR,16/05/23,5904
RETLCORR,17/05/23,18140
RETLCORR,18/05/23,18618
RETLCORR,19/05/23,23569
RETLCORR,20/05/23,26414
RETLCORR,21/05/23,19670
RETLCORR,22/05/23,21249
RETLCORR,23/05/23,5271
RETLCORR,24/05/23,17213
RETLCORR,25/05/23,19670
RETLCORR,26/05/23,19403
RETLCORR,27/05/23,24992
RETLCORR,28/05/23,19175
RETLCORR,29/05/23,18509
RETLCORR,30/05/23,5480
RETLCORR,31/05/23,12065
RETLCORR,01/06/23,10245
RETLCORR,02/06/23,19245
RETLCORR,03/06/23,23578
RETLCORR,04/06/23,20046
RETLCORR,05/06/23,4391
RETLCORR,06/06/23,5611
RETLCORR,07/06/23,12710
RETLCORR,08/06/23,30090
RETLCORR,09/06/23,18006
RETLCORR,10/06/23,16211
RETLCORR,11/06/23,24234
RETLCORR,12/06/23,19183
RETLCORR,13/06/23,8419
RETLCORR,14/06/23,17737
RETLCORR,15/06/23,27390
RETLCORR,16/06/23,20687
RETLCORR,17/06/23,26404
RETLCORR,18/06/23,26483
RETLCORR,19/06/23,16543
RETLCORR,20/06/23,3310
RETLCORR,21/06/23,18005
RETLCORR,22/06/23,12866
RETLCORR,23/06/23,26236
RETLCORR,24/06/23,20216
RETLCORR,25/06/23,22348
RETLCORR,26/06/23,24341
RETLCORR,27/06/23,7776
RETLCORR,28/06/23,18364
RETLCORR,29/06/23,17266
RETLCORR,30/06/23,21118
RETLCORR,01/07/23,23558
RETLCORR,02/07/23,21311
RETLCORR,03/07/23,16874
RETLCORR,04/07/23,5825
RETLCORR,05/07/23,18296
RETLCORR,06/07/23,17067
RETLCORR,07/07/23,12881
RETLCORR,08/07/23,25021
RETLCORR,09/07/23,19284
RETLCORR,10/07/23,21345
RETLCORR,11/07/23,6606
RETLCORR,12/07/23,19682
RETLCORR,13/07/23,20288
RETLCORR,14/07/23,19720
RETLCORR,15/07/23,23381
RETLCORR,16/07/23,18050
RETLCORR,17/07/23,17087
RETLCORR,18/07/23,3901
RETLCORR,19/07/23,14858
RETLCORR,20/07/23,15800
RETLCORR,21/07/23,20236
RETLCORR,22/07/23,20734
RETLCORR,23/07/23,14717
RETLCORR,24/07/23,14510
RETLCORR,25/07/23,4504
RETLCORR,26/07/23,17015
RETLCORR,27/07/23,16538
RETLCORR,28/07/23,24592
RETLCORR,29/07/23,26084
RETLCORR,30/07/23,23487
RETLCORR,31/07/23,17828
RETLCORR,01/08/23,8495
RETLCORR,02/08/23,23550
RETLCORR,03/08/23,29112
RETLCORR,04/08/23,19230
RETLCORR,05/08/23,23755
RETLCORR,06/08/23,18061
RETLCORR,07/08/23,16787
RETLCORR,08/08/23,9325
RETLCORR,09/08/23,16337
RETLCORR,10/08/23,16262
RETLCORR,11/08/23,22565
RETLCORR,12/08/23,23431
RETLCORR,13/08/23,19517
RETLCORR,14/08/23,29137
RETLCORR,15/08/23,6426
RETLCORR,16/08/23,16393
RETLCORR,17/08/23,15520
RETLCORR,18/08/23,16081
RETLCORR,19/08/23,28877
RETLCORR,20/08/23,19080
RETLCORR,21/08/23,20208
RETLCORR,22/08/23,7316
RETLCORR,23/08/23,18488
RETLCORR,24/08/23,18121
RETLCORR,25/08/23,19871
RETLCORR,26/08/23,24005
RETLCORR,27/08/23,22138
RETLCORR,28/08/23,15596
RETLCORR,29/08/23,4528
RETLCORR,30/08/23,17364
RETLCORR,31/08/23,22678
RETLCORR,01/09/23,21782
RETLCORR,02/09/23,22204
RETLCORR,03/09/23,17953
RETLCORR,04/09/23,17149
RETLCORR,05/09/23,5541
RETLCORR,06/09/23,14170
RETLCORR,07/09/23,10626
RETLCORR,08/09/23,898
RTNACC,11/08/23,734
RTNACC,12/08/23,719
RTNACC,14/08/23,30
RTNACC,15/08/23,2884
RTNACC,16/08/23,1037
RTNACC,17/08/23,411
RTNACC,18/08/23,297
RTNACC,19/08/23,199
RTNACC,20/08/23,34
RTNACC,21/08/23,676
RTNACC,22/08/23,213
RTNACC,23/08/23,252
RTNACC,24/08/23,218
RTNACC,25/08/23,235
RTNACC,26/08/23,172
RTNACC,27/08/23,256
RTNACC,28/08/23,364
RTNACC,29/08/23,189
RTNACC,02/09/23,1
RTNACC,03/09/23,1277
RTNACC,04/09/23,6
RTNACC,05/09/23,2529
RTNACC,06/09/23,1901
RTNACC,07/09/23,673
RXRTNS,01/02/23,12
RXRTNS,02/02/23,30
RXRTNS,03/02/23,16
RXRTNS,04/02/23,14
RXRTNS,05/02/23,13
RXRTNS,06/02/23,21
RXRTNS,07/02/23,11158
RXRTNS,08/02/23,21
RXRTNS,23/02/23,765
RXRTNS,24/02/23,6617
RXRTNS,25/02/23,7
RXRTNS,26/02/23,1
RXRTNS,27/02/23,1
RXRTNS,28/02/23,1
RXRTNS,01/03/23,5
RXRTNS,02/03/23,18
RXRTNS,03/03/23,13
RXRTNS,04/03/23,14
RXRTNS,05/03/23,23
RXRTNS,06/03/23,14
RXRTNS,07/03/23,10536
RXRTNS,08/03/23,16
RXRTNS,09/03/23,12
RXRTNS,10/03/23,19
RXRTNS,13/03/23,43
RXRTNS,14/03/23,20
RXRTNS,15/03/23,15
RXRTNS,16/03/23,9
RXRTNS,17/03/23,6
RXRTNS,18/03/23,3
RXRTNS,19/03/23,2
RXRTNS,20/03/23,2
RXRTNS,21/03/23,9100
RXRTNS,22/03/23,7
RXRTNS,24/03/23,5
RXRTNS,25/03/23,4
RXRTNS,26/03/23,3
RXRTNS,27/03/23,2
RXRTNS,28/03/23,2
RXRTNS,29/03/23,2
RXRTNS,30/03/23,2
RXRTNS,31/03/23,2
RXRTNS,01/04/23,1
RXRTNS,02/04/23,44
RXRTNS,03/04/23,26
RXRTNS,04/04/23,21
RXRTNS,05/04/23,10291
RXRTNS,06/04/23,23
RXRTNS,07/04/23,27
RXRTNS,10/04/23,27
RXRTNS,11/04/23,15
RXRTNS,12/04/23,14
RXRTNS,13/04/23,12
RXRTNS,14/04/23,7
RXRTNS,15/04/23,18
RXRTNS,16/04/23,3
RXRTNS,18/04/23,7787
RXRTNS,19/04/23,6
RXRTNS,20/04/23,2
RXRTNS,21/04/23,2
RXRTNS,22/04/23,4
RXRTNS,24/04/23,1
RXRTNS,25/04/23,1
RXRTNS,26/04/23,1
RXRTNS,28/04/23,2
RXRTNS,29/04/23,3
RXRTNS,30/04/23,3
RXRTNS,01/05/23,1
RXRTNS,02/05/23,12
RXRTNS,03/05/23,12438
RXRTNS,04/05/23,24
RXRTNS,05/05/23,24
RXRTNS,06/05/23,15
RXRTNS,07/05/23,9
RXRTNS,08/05/23,23
RXRTNS,09/05/23,14
RXRTNS,10/05/23,29
RXRTNS,11/05/23,16
RXRTNS,12/05/23,22
RXRTNS,15/05/23,34
RXRTNS,16/05/23,9
RXRTNS,17/05/23,8023
RXRTNS,18/05/23,6
RXRTNS,19/05/23,11
RXRTNS,20/05/23,3
RXRTNS,21/05/23,2
RXRTNS,23/05/23,3
RXRTNS,24/05/23,4
RXRTNS,25/05/23,1
RXRTNS,27/05/23,5
RXRTNS,28/05/23,4
RXRTNS,29/05/23,2
RXRTNS,30/05/23,2
RXRTNS,31/05/23,5
RXRTNS,01/06/23,9
RXRTNS,02/06/23,22
RXRTNS,03/06/23,15
RXRTNS,04/06/23,15
RXRTNS,05/06/23,16
RXRTNS,06/06/23,15
RXRTNS,07/06/23,17454
RXRTNS,08/06/23,17
RXRTNS,09/06/23,10
RXRTNS,12/06/23,28
RXRTNS,13/06/23,15
RXRTNS,14/06/23,8
RXRTNS,15/06/23,7
RXRTNS,16/06/23,10
RXRTNS,17/06/23,9
RXRTNS,20/06/23,5282
RXRTNS,21/06/23,9
RXRTNS,22/06/23,2
RXRTNS,23/06/23,2
RXRTNS,24/06/23,4
RXRTNS,25/06/23,1
RXRTNS,26/06/23,5
RXRTNS,27/06/23,3
RXRTNS,28/06/23,4
RXRTNS,29/06/23,2
RXRTNS,30/06/23,1943
RXRTNS,01/07/23,3
RXRTNS,02/07/23,10
RXRTNS,03/07/23,20
RXRTNS,04/07/23,23
RXRTNS,05/07/23,24
RXRTNS,06/07/23,27
RXRTNS,07/07/23,8
RXRTNS,10/07/23,28
RXRTNS,11/07/23,18
RXRTNS,12/07/23,12
RXRTNS,13/07/23,16
RXRTNS,14/07/23,16
RXRTNS,15/07/23,8
RXRTNS,16/07/23,2
RXRTNS,17/07/23,7
RXRTNS,18/07/23,5534
RXRTNS,19/07/23,2
RXRTNS,20/07/23,3
RXRTNS,21/07/23,7
RXRTNS,22/07/23,7
RXRTNS,23/07/23,1
RXRTNS,24/07/23,1
RXRTNS,25/07/23,4
RXRTNS,26/07/23,1
RXRTNS,27/07/23,2
RXRTNS,29/07/23,5
RXRTNS,30/07/23,1
RXRTNS,31/07/23,2
RXRTNS,01/08/23,3
RXRTNS,02/08/23,23
RXRTNS,03/08/23,13
RXRTNS,04/08/23,17
RXRTNS,05/08/23,10
RXRTNS,06/08/23,9
RXRTNS,07/08/23,8
RXRTNS,08/08/23,15488
RXRTNS,09/08/23,17
RXRTNS,10/08/23,15
RXRTNS,11/08/23,11
RXRTNS,14/08/23,32
RXRTNS,15/08/23,14
RXRTNS,16/08/23,13
RXRTNS,17/08/23,3
RXRTNS,18/08/23,2
RXRTNS,19/08/23,2
RXRTNS,21/08/23,4
RXRTNS,22/08/23,7097
RXRTNS,23/08/23,1
RXRTNS,25/08/23,1
RXRTNS,28/08/23,1
RXRTNS,01/09/23,7
RXRTNS,06/09/23,57
RXRTNS,07/09/23,27
SAMISR,11/08/23,4
SAMISR,14/08/23,2
SAMISR,15/08/23,2
SAMISR,17/08/23,6
SAMISR,18/08/23,2
SAMISR,21/08/23,4
SAMISR,22/08/23,4
SAMISR,23/08/23,2
SAMISR,24/08/23,7
SAMISR,25/08/23,7
SAMISR,26/08/23,5
SAMISR,27/08/23,5
SAMISR,28/08/23,9
SAMISR,29/08/23,7
SAMISR,30/08/23,7
SAMISR,31/08/23,7
SAMISR,01/09/23,7
SAMISR,02/09/23,5
SAMISR,03/09/23,5
SAMISR,04/09/23,7
SAMISR,05/09/23,9
SAMISR,06/09/23,7
SAMISR,07/09/23,13
SAMISR,08/09/23,1
SAMPPD,01/02/23,98304
SAMPPD,02/02/23,236630
SAMPPD,03/02/23,259792
SAMPPD,04/02/23,258497
SAMPPD,05/02/23,223377
SAMPPD,06/02/23,236739
SAMPPD,07/02/23,265525
SAMPPD,08/02/23,247606
SAMPPD,09/02/23,140317
SAMPPD,10/02/23,349724
SAMPPD,11/02/23,250729
SAMPPD,12/02/23,217812
SAMPPD,13/02/23,125885
SAMPPD,14/02/23,330932
SAMPPD,15/02/23,212257
SAMPPD,16/02/23,228951
SAMPPD,17/02/23,238157
SAMPPD,18/02/23,237866
SAMPPD,19/02/23,206688
SAMPPD,20/02/23,221156
SAMPPD,21/02/23,255647
SAMPPD,22/02/23,241161
SAMPPD,23/02/23,237622
SAMPPD,24/02/23,246228
SAMPPD,25/02/23,250375
SAMPPD,26/02/23,214312
SAMPPD,27/02/23,228715
SAMPPD,28/02/23,282312
SAMPPD,01/03/23,242985
SAMPPD,02/03/23,245019
SAMPPD,03/03/23,252680
SAMPPD,04/03/23,240951
SAMPPD,05/03/23,207808
SAMPPD,06/03/23,225217
SAMPPD,07/03/23,257068
SAMPPD,08/03/23,242592
SAMPPD,09/03/23,243594
SAMPPD,10/03/23,238358
SAMPPD,11/03/23,142390
SAMPPD,12/03/23,197381
SAMPPD,13/03/23,189773
SAMPPD,14/03/23,243141
SAMPPD,15/03/23,229264
SAMPPD,16/03/23,335679
SAMPPD,17/03/23,255020
SAMPPD,18/03/23,253543
SAMPPD,19/03/23,217002
SAMPPD,20/03/23,232894
SAMPPD,21/03/23,264413
SAMPPD,22/03/23,250502
SAMPPD,23/03/23,250037
SAMPPD,24/03/23,251769
SAMPPD,25/03/23,238590
SAMPPD,26/03/23,205554
SAMPPD,27/03/23,225738
SAMPPD,28/03/23,289084
SAMPPD,29/03/23,247848
SAMPPD,30/03/23,253351
SAMPPD,31/03/23,254423
SAMPPD,01/04/23,271509
SAMPPD,02/04/23,219297
SAMPPD,03/04/23,239020
SAMPPD,04/04/23,273753
SAMPPD,05/04/23,260646
SAMPPD,06/04/23,264540
SAMPPD,07/04/23,269330
SAMPPD,08/04/23,259698
SAMPPD,09/04/23,142416
SAMPPD,10/04/23,98547
SAMPPD,11/04/23,262805
SAMPPD,12/04/23,272377
SAMPPD,13/04/23,259707
SAMPPD,14/04/23,255387
SAMPPD,15/04/23,246952
SAMPPD,16/04/23,201831
SAMPPD,17/04/23,229018
SAMPPD,18/04/23,268003
SAMPPD,19/04/23,254643
SAMPPD,20/04/23,253328
SAMPPD,21/04/23,249468
SAMPPD,22/04/23,151321
SAMPPD,23/04/23,291945
SAMPPD,24/04/23,115962
SAMPPD,25/04/23,135873
SAMPPD,26/04/23,477126
SAMPPD,27/04/23,254557
SAMPPD,28/04/23,250485
SAMPPD,29/04/23,246005
SAMPPD,30/04/23,203185
SAMPPD,01/05/23,229971
SAMPPD,02/05/23,263876
SAMPPD,03/05/23,262604
SAMPPD,04/05/23,267529
SAMPPD,05/05/23,283548
SAMPPD,06/05/23,273287
SAMPPD,07/05/23,229561
SAMPPD,08/05/23,240528
SAMPPD,09/05/23,282210
SAMPPD,10/05/23,273219
SAMPPD,11/05/23,278281
SAMPPD,12/05/23,275939
SAMPPD,13/05/23,135491
SAMPPD,14/05/23,216432
SAMPPD,15/05/23,211712
SAMPPD,16/05/23,267109
SAMPPD,17/05/23,398129
SAMPPD,18/05/23,272545
SAMPPD,19/05/23,273834
SAMPPD,20/05/23,260302
SAMPPD,21/05/23,209798
SAMPPD,22/05/23,231438
SAMPPD,23/05/23,263034
SAMPPD,24/05/23,251103
SAMPPD,25/05/23,263427
SAMPPD,26/05/23,265650
SAMPPD,27/05/23,257227
SAMPPD,28/05/23,203813
SAMPPD,29/05/23,209790
SAMPPD,30/05/23,207289
SAMPPD,31/05/23,251204
SAMPPD,01/06/23,269244
SAMPPD,02/06/23,271871
SAMPPD,03/06/23,261621
SAMPPD,04/06/23,216880
SAMPPD,05/06/23,235633
SAMPPD,06/06/23,165790
SAMPPD,07/06/23,359973
SAMPPD,08/06/23,250800
SAMPPD,09/06/23,247333
SAMPPD,10/06/23,235350
SAMPPD,11/06/23,181572
SAMPPD,12/06/23,210800
SAMPPD,13/06/23,245845
SAMPPD,14/06/23,240794
SAMPPD,15/06/23,244296
SAMPPD,16/06/23,245242
SAMPPD,17/06/23,145779
SAMPPD,18/06/23,181853
SAMPPD,19/06/23,189847
SAMPPD,20/06/23,237332
SAMPPD,21/06/23,241459
SAMPPD,22/06/23,336099
SAMPPD,23/06/23,241971
SAMPPD,24/06/23,233686
SAMPPD,25/06/23,184862
SAMPPD,26/06/23,202943
SAMPPD,27/06/23,250699
SAMPPD,28/06/23,242744
SAMPPD,29/06/23,255412
SAMPPD,30/06/23,253305
SAMPPD,01/07/23,249813
SAMPPD,02/07/23,199737
SAMPPD,03/07/23,213575
SAMPPD,04/07/23,249389
SAMPPD,05/07/23,184366
SAMPPD,06/07/23,236126
SAMPPD,07/07/23,238849
SAMPPD,08/07/23,246772
SAMPPD,09/07/23,196655
SAMPPD,10/07/23,217021
SAMPPD,11/07/23,247276
SAMPPD,12/07/23,191095
SAMPPD,13/07/23,248652
SAMPPD,14/07/23,253262
SAMPPD,15/07/23,245949
SAMPPD,16/07/23,197053
SAMPPD,17/07/23,218594
SAMPPD,18/07/23,151092
SAMPPD,19/07/23,348039
SAMPPD,20/07/23,134261
SAMPPD,21/07/23,249914
SAMPPD,22/07/23,243192
SAMPPD,23/07/23,197624
SAMPPD,24/07/23,217807
SAMPPD,25/07/23,360377
SAMPPD,26/07/23,243482
SAMPPD,27/07/23,259898
SAMPPD,28/07/23,269686
SAMPPD,29/07/23,266317
SAMPPD,30/07/23,224898
SAMPPD,31/07/23,239453
SAMPPD,01/08/23,273220
SAMPPD,02/08/23,267453
SAMPPD,03/08/23,269225
SAMPPD,04/08/23,268878
SAMPPD,05/08/23,268995
SAMPPD,06/08/23,223009
SAMPPD,07/08/23,240763
SAMPPD,08/08/23,269259
SAMPPD,09/08/23,263236
SAMPPD,10/08/23,264208
SAMPPD,11/08/23,264176
SAMPPD,12/08/23,264205
SAMPPD,13/08/23,214661
SAMPPD,14/08/23,236272
SAMPPD,15/08/23,268104
SAMPPD,16/08/23,262245
SAMPPD,17/08/23,266581
SAMPPD,18/08/23,270536
SAMPPD,19/08/23,268812
SAMPPD,20/08/23,224617
SAMPPD,21/08/23,241895
SAMPPD,22/08/23,271272
SAMPPD,23/08/23,259058
SAMPPD,24/08/23,259674
SAMPPD,25/08/23,266156
SAMPPD,26/08/23,256271
SAMPPD,27/08/23,205712
SAMPPD,28/08/23,227018
SAMPPD,29/08/23,249208
SAMPPD,30/08/23,229624
SAMPPD,31/08/23,150442
SAMPPD,01/09/23,377950
SAMPPD,02/09/23,263443
SAMPPD,03/09/23,216725
SAMPPD,04/09/23,229350
SAMPPD,05/09/23,218997
SAMPPD,06/09/23,263400
SAMPPD,07/09/23,265439
SAMPPD,08/09/23,115023
SAMSCOM,01/01/21,270
SAMSCOM,02/01/21,96
SAMSCOM,03/01/21,379
SAMSCOM,04/01/21,425
SAMSCOM,05/01/21,950
SAMSCOM,06/01/21,958
SAMSCOM,07/01/21,841
SAMSCOM,08/01/21,808
SAMSCOM,09/01/21,659
SAMSCOM,10/01/21,522
SAMSCOM,11/01/21,571
SAMSCOM,12/01/21,1019
SAMSCOM,13/01/21,960
SAMSCOM,14/01/21,916
SAMSCOM,15/01/21,779
SAMSCOM,16/01/21,653
SAMSCOM,17/01/21,518
SAMSCOM,18/01/21,500
SAMSCOM,19/01/21,1004
SAMSCOM,20/01/21,1044
SAMSCOM,21/01/21,956
SAMSCOM,22/01/21,800
SAMSCOM,23/01/21,639
SAMSCOM,24/01/21,496
SAMSCOM,25/01/21,492
SAMSCOM,26/01/21,1012
SAMSCOM,27/01/21,810
SAMSCOM,28/01/21,762
SAMSCOM,29/01/21,781
SAMSCOM,30/01/21,472
SAMSCOM,31/01/21,467
SAMSCOM,01/02/21,477
SAMSCOM,02/02/21,1171
SAMSCOM,03/02/21,851
SAMSCOM,04/02/21,897
SAMSCOM,05/02/21,792
SAMSCOM,06/02/21,695
SAMSCOM,07/02/21,480
SAMSCOM,08/02/21,471
SAMSCOM,09/02/21,923
SAMSCOM,10/02/21,987
SAMSCOM,11/02/21,805
SAMSCOM,12/02/21,735
SAMSCOM,13/02/21,628
SAMSCOM,14/02/21,432
SAMSCOM,15/02/21,347
SAMSCOM,16/02/21,564
SAMSCOM,17/02/21,659
SAMSCOM,18/02/21,617
SAMSCOM,19/02/21,648
SAMSCOM,20/02/21,594
SAMSCOM,21/02/21,495
SAMSCOM,22/02/21,615
SAMSCOM,23/02/21,1024
SAMSCOM,24/02/21,1005
SAMSCOM,25/02/21,775
SAMSCOM,26/02/21,676
SAMSCOM,27/02/21,574
